"ui","rootSource","uri","name"
"C4029742","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4029742","chronic lower leg pain"
"C4315239","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4315239","Joint and leg pain"
"C4545333","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4545333","Pain relief by lowering leg"
NA,NA,NA,NA
"C0013428","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0013428","Dysuria"
"C4553955","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4553955","Dysuria, CTCAE"
"C0232857","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0232857","Psychogenic dysuria"
"C0241705","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0241705","Difficulty passing urine"
"C0743334","CCPSS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0743334","DYSURIA CHRONIC"
"C0743335","CCPSS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0743335","DYSURIA INTERMITTENT"
"C0856125","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0856125","Dysuria aggravated"
"C2143028","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2143028","psychophysiological dysuria"
"C4028130","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4028130","positional dysuria"
"C0268723","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0268723","Dysuria-frequency syndrome"
"C4685109","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4685109","Grade 1 Dysuria, CTCAE"
"C0811520","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0811520","Instruct to report discomfort; dysuria; changes in color, consistency, or frequency of vaginal discharge"
"C2921780","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2921780","pain during urination (dysuria) seems related to menstrual cycle"
NA,NA,NA,NA
"C0558489","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0558489","Renal pain"
"C1963226","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1963226","Kidney Pain, CTCAE"
"C1557484","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1557484","Grade 1 Kidney Pain, CTCAE"
"C1557485","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1557485","Grade 2 Kidney Pain, CTCAE"
"C1557486","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1557486","Grade 3 Kidney Pain, CTCAE"
"C1557487","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1557487","Grade 4 Kidney Pain, CTCAE"
"C0513286","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0513286","Monitor for indications of kidney stone formation (e.g., intermittent pain, nausea, vomiting, and hematuria) resulting from calcium accumulation, as appropriate"
NA,NA,NA,NA
"C2711213","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2711213","Consented (qualifier value)"
"C2711160","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2711160","Recipient consented"
"C1302239","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1302239","Patient consented to clinical trial"
"C2711867","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2711867","Legal agent consented"
NA,NA,NA,NA
"C0178916","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0178916","Care plan"
"C4721384","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4721384","Care plan (regime/therapy)"
"C4751016","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4751016","Care of elderly care plan"
"C0566254","RCD","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0566254","Care Programme Approach care plan"
"C2736736","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2736736","Dental care - addressed in care plan"
"C4265946","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4265946","Plan of care note:Find:Pt:{Setting}:Doc:Palliative care"
"C4265949","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4265949","Plan of care note:Find:Pt:{Setting}:Doc:Primary care"
"C4285315","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4285315","Plan of care note:Find:Pt:{Setting}:Doc:Pastoral care"
"C4297047","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4297047","Plan of care note:Find:Pt:Patient's home:Doc:Primary care"
"C4297622","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4297622","Plan of care note:Find:Pt:Intensive care unit:Doc:Nurse"
"C4751593","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4751593","Special care baby care plan"
"C0011333","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0011333","Prepaid Dental Care"
"C0028683","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0028683","Nursing Care Plans"
"C0030678","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0030678","Patient Care Planning"
"C0374912","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0374912","care plan oversight services"
"C0517773","NOC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0517773","Plan for follow-up care"
"C0566256","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0566256","Agreeing on care plan"
"C0566257","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0566257","Agreeing on entire care plan"
"C0566258","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0566258","Agreeing on elements of the care plan"
"C0580282","RCD","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0580282","Care plan in accordance with Section 117 of the Mental Health Act 1983 (England and Wales)"
"C0677428","PPAC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0677428","Serve on the care plan team"
"C0679909","CHV","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0679909","health care planning"
"C0801790","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0801790","Plan of care note:Finding:Point in time:{Setting}:Document:{Role}"
"C1269668","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1269668","Development of individualized plan of care"
"C1273392","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1273392","Cancer care plan"
NA,NA,NA,NA
"C0511762","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0511762","Identify the potential for harm"
"C2707481","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2707481","Responsible staff or provider was informed of potential for resident self harm:Find:Pt:^Patient:Ord:CMS Assessment"
"C2707482","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2707482","Responsible staff or provider was informed of potential for resident self harm"
"C0514325","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0514325","Place patient with potential for self-harm with a roommate to decrease isolation and opportunity to act on self-harm thoughts, as appropriate"
"C0514498","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0514498","Prevent physical harm if anger is directed at self or others (e.g., restrain and remove potential weapons)"
NA,NA,NA,NA
"C2133687","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2133687","mother's age at death"
"C2136465","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2136465","father not mother's husband"
"C2319404","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319404","mother's year of birth"
"C2046895","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2046895","mother's boyfriend resides in household"
"C2046896","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2046896","mother's girlfriend resides in household"
"C2319846","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319846","age of mother's oldest brother"
"C2319847","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319847","mother's oldest brother deceased"
"C2319850","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319850","age of mother's second brother"
"C2319851","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319851","mother's second brother deceased"
"C2319854","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319854","age of mother's third brother"
"C2319855","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319855","mother's third brother deceased"
"C2319858","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319858","age of mother's fourth brother"
"C2319859","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319859","mother's fourth brother deceased"
"C2319862","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319862","age of mother's oldest sister"
"C2319863","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319863","mother's oldest sister deceased"
"C2319866","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319866","age of mother's second sister"
"C2319867","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319867","mother's second sister deceased"
"C2319870","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319870","age of mother's third sister"
"C2319871","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319871","mother's third sister deceased"
"C2319874","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319874","age of mother's fourth sister"
"C2319875","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319875","mother's fourth sister deceased"
"C5189171","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5189171","Highest level of mother's education"
"C2114066","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2114066","mother's antepartum labs showed HepB (+)"
"C2319063","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319063","health status of mother's fourth brother"
"C2319064","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2319064","health status of mother's fourth half-brother"
NA,NA,NA,NA
"C0871707","CHV","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0871707","daily activities"
"C0001288","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0001288","Activities of Daily Living (activity)"
"C0150641","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0150641","Instrumental activities of daily living (assessment scale)"
"C0184556","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0184556","Activity of daily living (ADL) alteration"
"C0203978","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0203978","Activity of daily living education"
"C0451039","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0451039","Brief activities of daily living"
"C0451094","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0451094","Daily activities questionnaire"
"C0451227","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0451227","Index of activities of daily living"
"C0451239","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0451239","Katz activities of daily living"
"C0454411","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0454411","Daily living activities in water"
"C0509063","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0509063","Assisting with activity of daily living"
"C0563471","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0563471","Personal care activity"
"C0582381","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0582381","Activities of daily living assessment"
"C0740765","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0740765","Activities of daily living impaired"
"C1269688","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1269688","Activities of daily living management"
"C1290928","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1290928","Instrumental activities of daily living"
"C1387108","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1387108","occupational therapy training for activities of daily living"
"C1821033","NOC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1821033","Modification of daily activities"
"C1821398","NOC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1821398","Performance of activities of daily living"
"C2048465","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2048465","inability to cope with daily activities"
"C2242847","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2242847","activities of daily living (history)"
"C2937368","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2937368","Daily living activity therapy"
"C3175570","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3175570","Compared to other children, does this child remember daily activities:Find:Pt:^Patient:Ord:SWAN ADHD"
"C3484221","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3484221","Activities of daily living score"
"C3649805","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3649805","change in activities of daily living"
NA,NA,NA,NA
"C0007963","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0007963","Charts (device)"
"C0684240","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0684240","Charts (publication)"
"C0016262","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0016262","Flowcharts (Computer)"
"C0179884","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0179884","Acupuncture chart"
"C0179885","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0179885","Anatomy chart"
"C0179887","UMD","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0179887","Charts, Eye"
"C0181795","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0181795","Medical chart holder"
"C0182175","UMD","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0182175","Paper, Recording"
"C0182914","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0182914","Chart recorder"
"C0183370","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0183370","Snellen chart"
"C0184827","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0184827","Chart evaluation by non-healthcare professional"
"C0184830","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0184830","Chart opening"
"C0184831","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0184831","Chart abstracting"
"C0242507","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0242507","Tables and Charts as Topic"
"C0421577","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0421577","Kick chart"
"C0430970","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0430970","Urinary frequency volume chart"
"C0475475","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0475475","ABC behavioral checklist"
"C0491832","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0491832","Amsler chart"
"C0541653","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0541653","Chart evaluation by healthcare professional"
"C0552626","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0552626","Temperature charts"
"C0553621","SNM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0553621","Chart completion"
"C0687114","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0687114","organizational structure"
"C0945935","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0945935","Chart section"
"C1268547","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1268547","Patient chart"
"C1275992","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1275992","ETDRS visual acuity chart"
NA,NA,NA,NA
"C0028707","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0028707","Science of nutrition"
"C0392209","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0392209","Nutritional status"
"C0518896","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0518896","Nutrition outcomes"
"C0600072","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0600072","Feeding and dietary regimes"
"C1442959","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1442959","Nutrition function"
"C1521729","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1521729","Nutritional Study"
"C0014327","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0014327","Enteral Nutrition"
"C0021279","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0021279","infant nutrition"
"C0028708","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0028708","Nutrition Assessment"
"C0028710","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0028710","Nutrition Indexes"
"C0028711","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0028711","Nutrition Labeling"
"C0028713","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0028713","Nutrition Surveys"
"C0028714","COSTAR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0028714","NUTRITION VISIT"
"C0028719","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0028719","Nutritional Requirements"
"C0028722","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0028722","Nutritive Value"
"C0030547","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0030547","Parenteral Nutrition"
"C0030548","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0030548","Parenteral Nutrition, Total"
"C0086153","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0086153","Dietary Modification"
"C0086225","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0086225","Enteral Feeding"
"C0162429","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0162429","Malnutrition"
"C0178592","CSP","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0178592","developmental nutrition"
"C0184500","CCC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0184500","Nutritional Component"
"C0184548","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0184548","Alteration in nutrition"
"C0204932","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0204932","Diet education"
"C0204934","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0204934","Nutrition education"
NA,NA,NA,NA
"C4710324","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4710324","Use communication tools (e.g., daily huddles; repeat back; Situation, Background, Assessment, Recommendation [SBAR]; opportunity for questions), as needed"
"C4711569","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4711569","Use a standardized report format, tool, or mnemonic (e.g., SBAR: Situation, Background, Assessment, Recommendation)"
"C4713002","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4713002","Encourage use of a structured communication tool (e.g., SBAR [Situation, Background, Assessment, and Recommendation]) to foster clear communication, as needed"
NA,NA,NA,NA
"C0030707","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0030707","Patients' Rooms"
"C0547373","PCDS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0547373","Place a calendar in the patient's room."
"C2114260","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2114260","pre-procedure checklist patient's room"
"C4714002","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4714002","Prepare room for patient's return postoperative"
"C0514419","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0514419","Post attractive food guide material in the patient's room"
